x,y,radius,brightness
118,85,0.4,241
119,85,0.4,243
120,85,0.4,242
121,85,0.4,243
122,85,0.4,241
123,85,0.4,241
124,85,0.4,240
125,85,0.34,241
126,85,0.37,239
127,85,0.39,240
128,85,0.4,241
129,85,0.4,241
130,85,0.4,241
131,85,0.38,240
132,85,0.36,243
133,85,0.4,239
134,85,0.4,241
135,85,0.33,243
136,85,0.34,241
137,85,0.37,241
138,85,0.4,242
139,85,0.33,240
140,85,0.4,240
141,85,0.34,241
142,85,0.39,240
143,85,0.36,240
144,85,0.4,243
145,85,0.4,239
146,85,0.4,241
147,85,0.4,240
148,85,0.37,239
149,85,0.38,241
150,85,0.38,242
151,85,0.38,244
152,85,0.39,241
153,85,0.4,242
154,85,0.33,241
155,85,0.34,241
156,85,0.34,241
157,85,0.4,242
158,85,0.4,240
159,85,0.34,241
160,85,0.4,241
161,85,0.4,240
162,85,0.4,241
163,85,0.4,241
164,85,0.34,241
165,85,0.36,241
166,85,0.4,242
167,85,0.33,240
168,85,0.37,242
169,85,0.4,242
170,85,0.4,240
171,85,0.4,242
172,85,0.36,242
173,85,0.4,240
174,85,0.35,240
175,85,0.4,242
176,85,0.4,242
177,85,0.4,241
178,85,0.4,240
179,85,0.37,240
180,85,0.35,241
181,85,0.39,240
182,85,0.37,237
183,85,0.38,242
184,85,0.37,240
186,85,0.39,243
187,85,0.37,242
188,85,0.4,241
189,85,0.33,243
190,85,0.4,240
191,85,0.4,241
192,85,0.4,242
193,85,0.35,239
194,85,0.4,243
196,85,0.34,237
200,85,0.4,238
203,85,0.39,240
216,85,0.35,238
220,85,0.37,243
221,85,0.4,242
222,85,0.4,241
223,85,0.4,242
224,85,0.34,241
225,85,0.4,240
226,85,0.4,242
227,85,0.4,243
228,85,0.4,240
230,85,0.4,241
232,85,0.37,239
234,85,0.35,238
238,85,0.34,241
239,85,0.33,242
240,85,0.4,240
241,85,0.4,241
242,85,0.4,242
243,85,0.4,241
244,85,0.34,241
245,85,0.4,240
246,85,0.39,239
247,85,0.36,241
248,85,0.4,243
249,85,0.4,242
250,85,0.4,244
251,85,0.4,241
252,85,0.37,242
253,85,0.35,240
257,85,0.4,240
258,85,0.35,242
265,85,0.38,242
266,85,0.38,242
272,85,0.4,242
273,85,0.4,240
274,85,0.4,241
275,85,0.4,243
276,85,0.37,241
278,85,0.38,242
279,85,0.4,243
283,85,0.4,242
644,85,0.38,240
645,85,0.4,240
647,85,0.4,242
648,85,0.37,243
650,85,0.35,242
651,85,0.38,243
652,85,0.34,242
654,85,0.4,241
655,85,0.4,240
656,85,0.38,241
657,85,0.4,240
687,85,0.4,245
688,85,0.4,245
691,85,0.4,237
692,85,0.37,246
693,85,0.4,240
694,85,0.34,239
697,85,0.37,241
713,85,0.4,240
714,85,0.4,241
715,85,0.4,242
727,85,0.39,242
728,85,0.4,242
729,85,0.4,241
742,85,0.4,243
743,85,0.4,243
972,85,0.33,242
973,85,0.34,242
975,85,0.33,242
976,85,0.34,239
977,85,0.4,242
978,85,0.37,241
979,85,0.4,237
982,85,0.4,240
983,85,0.33,241
984,85,0.35,243
986,85,0.39,243
987,85,0.33,241
988,85,0.34,243
989,85,0.4,242
990,85,0.4,242
992,85,0.39,238
993,85,0.4,240
994,85,0.4,242
995,85,0.36,236
998,85,0.38,239
999,85,0.37,243
1003,85,0.4,242
1004,85,0.4,241
1005,85,0.35,242
1006,85,0.39,243
1007,85,0.37,242
1008,85,0.35,243
1009,85,0.4,242
1010,85,0.37,240
1011,85,0.34,241
1014,85,0.34,238
1015,85,0.36,241
1016,85,0.33,241
1017,85,0.36,241
1019,85,0.38,241
1020,85,0.34,240
1021,85,0.38,242
1022,85,0.4,241
0,86,0.4,238
11,86,0.39,241
13,86,0.4,239
14,86,0.4,242
19,86,0.36,241
20,86,0.4,243
21,86,0.4,239
45,86,0.38,244
46,86,0.4,242
50,86,0.33,243
57,86,0.4,243
58,86,0.36,240
59,86,0.4,243
60,86,0.33,240
61,86,0.33,239
63,86,0.4,239
64,86,0.37,241
66,86,0.4,240
67,86,0.34,243
68,86,0.39,242
85,86,0.36,243
86,86,0.4,239
87,86,0.4,242
89,86,0.4,239
90,86,0.34,243
101,86,0.4,240
102,86,0.33,238
103,86,0.4,240
104,86,0.36,243
105,86,0.39,240
106,86,0.35,242
107,86,0.4,243
108,86,0.35,241
109,86,0.4,242
110,86,0.37,242
111,86,0.33,241
112,86,0.4,240
113,86,0.4,241
114,86,0.38,241
115,86,0.33,242
116,86,0.4,241
117,86,0.36,242
118,86,0.4,240
119,86,0.35,241
120,86,0.36,240
121,86,0.4,240
122,86,0.4,242
123,86,0.34,243
124,86,0.34,241
125,86,0.38,242
126,86,0.38,242
127,86,0.4,243
128,86,0.39,241
129,86,0.4,241
130,86,0.4,242
131,86,0.4,241
132,86,0.4,242
133,86,0.33,241
134,86,0.4,241
135,86,0.4,242
136,86,0.4,241
137,86,0.35,240
138,86,0.4,241
139,86,0.4,240
140,86,0.4,240
141,86,0.36,241
142,86,0.36,241
143,86,0.36,241
144,86,0.4,242
145,86,0.4,239
146,86,0.34,241
147,86,0.4,241
148,86,0.34,241
149,86,0.4,242
150,86,0.4,241
151,86,0.34,241
152,86,0.35,242
153,86,0.38,241
154,86,0.35,240
155,86,0.33,241
156,86,0.34,241
157,86,0.38,242
158,86,0.36,244
159,86,0.39,240
160,86,0.4,242
161,86,0.35,247
162,86,0.36,241
163,86,0.36,240
164,86,0.4,241
165,86,0.4,241
166,86,0.37,240
167,86,0.35,241
168,86,0.37,244
169,86,0.4,241
170,86,0.4,239
171,86,0.36,241
174,86,0.4,240
175,86,0.4,242
178,86,0.34,240
179,86,0.34,240
180,86,0.37,242
182,86,0.38,240
186,86,0.4,241
187,86,0.38,243
188,86,0.4,244
189,86,0.4,248
190,86,0.4,243
191,86,0.36,242
192,86,0.36,241
193,86,0.38,243
194,86,0.35,240
207,86,0.33,241
215,86,0.36,242
216,86,0.4,240
217,86,0.39,244
218,86,0.4,242
219,86,0.38,242
220,86,0.4,241
221,86,0.4,242
222,86,0.34,241
223,86,0.4,240
224,86,0.33,241
225,86,0.4,241
226,86,0.36,242
227,86,0.34,242
228,86,0.4,240
229,86,0.36,240
230,86,0.39,239
231,86,0.34,239
232,86,0.37,241
233,86,0.4,246
234,86,0.39,242
235,86,0.36,239
236,86,0.37,242
237,86,0.34,240
238,86,0.38,240
239,86,0.38,240
240,86,0.4,239
241,86,0.36,241
242,86,0.4,243
243,86,0.4,239
244,86,0.38,244
245,86,0.39,242
246,86,0.33,239
247,86,0.4,240
248,86,0.37,243
249,86,0.4,243
250,86,0.34,242
251,86,0.37,238
252,86,0.34,242
255,86,0.4,240
256,86,0.4,241
264,86,0.4,242
265,86,0.37,243
266,86,0.4,241
267,86,0.33,241
271,86,0.4,239
272,86,0.4,242
273,86,0.33,242
275,86,0.4,242
276,86,0.36,243
278,86,0.38,242
279,86,0.35,244
644,86,0.35,240
645,86,0.4,238
646,86,0.33,239
647,86,0.4,240
648,86,0.36,241
649,86,0.33,239
650,86,0.35,239
651,86,0.4,240
652,86,0.39,239
653,86,0.35,243
654,86,0.33,240
655,86,0.34,242
656,86,0.4,240
693,86,0.33,241
694,86,0.35,238
696,86,0.4,241
698,86,0.4,242
713,86,0.4,240
714,86,0.39,243
715,86,0.36,242
727,86,0.4,239
728,86,0.4,242
729,86,0.4,241
743,86,0.4,241
972,86,0.4,241
974,86,0.4,241
982,86,0.33,241
983,86,0.38,240
992,86,0.4,241
993,86,0.36,244
994,86,0.4,242
998,86,0.4,243
999,86,0.38,242
1004,86,0.4,242
1005,86,0.4,240
1006,86,0.36,243
1008,86,0.34,240
1009,86,0.36,242
1013,86,0.4,239
1014,86,0.38,242
1015,86,0.38,241
1016,86,0.38,242
1017,86,0.33,241
1018,86,0.38,241
1019,86,0.4,241
1020,86,0.34,239
1021,86,0.36,242
1022,86,0.4,240
1023,86,0.35,240
6,87,0.4,243
8,87,0.35,242
9,87,0.38,239
10,87,0.35,239
11,87,0.38,239
13,87,0.37,242
14,87,0.4,236
18,87,0.39,243
21,87,0.4,241
25,87,0.4,240
26,87,0.38,243
27,87,0.4,239
28,87,0.37,241
30,87,0.37,238
37,87,0.38,243
38,87,0.37,243
40,87,0.4,237
41,87,0.34,240
42,87,0.33,240
43,87,0.39,241
44,87,0.39,241
45,87,0.4,244
46,87,0.34,240
47,87,0.4,243
49,87,0.36,238
50,87,0.36,243
51,87,0.38,240
52,87,0.4,241
53,87,0.36,246
54,87,0.36,239
57,87,0.4,235
58,87,0.4,242
60,87,0.4,242
61,87,0.39,241
83,87,0.4,243
84,87,0.37,243
85,87,0.4,243
101,87,0.35,242
102,87,0.4,241
103,87,0.4,240
104,87,0.4,241
105,87,0.4,239
106,87,0.4,240
107,87,0.4,242
108,87,0.4,240
109,87,0.4,242
110,87,0.37,242
111,87,0.4,241
112,87,0.4,241
113,87,0.4,241
114,87,0.37,241
115,87,0.35,240
116,87,0.38,241
117,87,0.4,242
118,87,0.33,241
119,87,0.38,242
120,87,0.4,243
121,87,0.36,240
122,87,0.36,241
123,87,0.4,242
124,87,0.37,241
125,87,0.33,241
126,87,0.4,241
127,87,0.4,244
128,87,0.34,246
130,87,0.34,242
131,87,0.38,241
132,87,0.4,242
133,87,0.35,240
134,87,0.36,242
135,87,0.4,242
136,87,0.34,241
137,87,0.37,240
138,87,0.39,239
139,87,0.4,243
140,87,0.35,241
141,87,0.33,239
142,87,0.33,242
143,87,0.4,243
144,87,0.38,241
145,87,0.34,238
146,87,0.37,242
148,87,0.4,243
149,87,0.4,241
151,87,0.4,240
152,87,0.4,242
153,87,0.33,243
154,87,0.34,240
155,87,0.4,243
156,87,0.39,241
157,87,0.4,239
159,87,0.38,243
162,87,0.39,240
164,87,0.4,242
167,87,0.34,243
178,87,0.36,240
182,87,0.4,241
183,87,0.39,240
184,87,0.38,241
185,87,0.37,240
186,87,0.34,241
187,87,0.4,243
188,87,0.39,242
189,87,0.37,243
190,87,0.37,243
191,87,0.34,240
192,87,0.35,240
193,87,0.4,242
194,87,0.35,239
195,87,0.4,242
196,87,0.4,241
197,87,0.36,242
198,87,0.4,242
201,87,0.4,243
202,87,0.38,241
203,87,0.35,242
205,87,0.4,242
206,87,0.35,241
207,87,0.37,241
208,87,0.35,245
210,87,0.4,241
211,87,0.4,243
212,87,0.4,242
213,87,0.38,244
214,87,0.35,241
215,87,0.39,241
216,87,0.4,240
217,87,0.39,241
218,87,0.37,243
219,87,0.4,241
220,87,0.4,239
224,87,0.4,243
225,87,0.4,240
226,87,0.33,240
227,87,0.4,241
228,87,0.34,243
229,87,0.4,240
230,87,0.39,240
231,87,0.4,241
233,87,0.37,240
234,87,0.4,243
235,87,0.39,240
236,87,0.4,241
237,87,0.37,241
238,87,0.38,242
241,87,0.4,240
242,87,0.4,241
243,87,0.4,234
246,87,0.4,239
247,87,0.4,242
248,87,0.37,238
249,87,0.4,243
250,87,0.4,242
251,87,0.35,240
252,87,0.36,241
253,87,0.4,240
254,87,0.39,243
255,87,0.4,239
256,87,0.4,242
260,87,0.36,238
261,87,0.33,242
262,87,0.34,242
263,87,0.4,242
264,87,0.34,239
265,87,0.39,243
267,87,0.4,243
268,87,0.39,239
269,87,0.4,241
270,87,0.4,241
271,87,0.4,240
644,87,0.4,241
645,87,0.34,244
646,87,0.37,241
647,87,0.36,239
648,87,0.33,238
649,87,0.35,241
650,87,0.35,242
651,87,0.37,242
652,87,0.34,242
662,87,0.35,243
667,87,0.4,239
668,87,0.36,242
669,87,0.33,239
671,87,0.4,244
674,87,0.38,242
694,87,0.36,242
696,87,0.4,238
698,87,0.39,241
699,87,0.4,244
700,87,0.36,239
701,87,0.33,240
702,87,0.37,242
703,87,0.4,242
714,87,0.39,242
715,87,0.36,241
716,87,0.4,241
725,87,0.37,240
726,87,0.4,243
728,87,0.4,244
729,87,0.4,243
730,87,0.38,241
743,87,0.36,240
974,87,0.37,240
979,87,0.36,244
1001,87,0.34,246
1002,87,0.4,241
1003,87,0.4,243
1008,87,0.39,239
1009,87,0.33,241
1010,87,0.4,239
1011,87,0.33,243
1012,87,0.38,241
1013,87,0.36,241
1014,87,0.33,240
1015,87,0.36,241
1016,87,0.4,242
1017,87,0.34,241
1018,87,0.4,241
1019,87,0.34,241
1020,87,0.4,240
1021,87,0.36,240
1022,87,0.38,240
1023,87,0.4,240
6,88,0.4,241
7,88,0.36,242
8,88,0.4,242
9,88,0.35,240
15,88,0.35,246
17,88,0.4,235
18,88,0.4,242
19,88,0.38,242
21,88,0.38,242
24,88,0.4,239
25,88,0.4,242
26,88,0.39,241
28,88,0.4,240
29,88,0.4,237
30,88,0.37,241
31,88,0.35,243
32,88,0.33,245
35,88,0.39,241
36,88,0.4,240
37,88,0.4,242
38,88,0.39,241
39,88,0.34,242
41,88,0.39,240
42,88,0.4,241
43,88,0.33,241
44,88,0.4,241
45,88,0.4,239
46,88,0.4,242
47,88,0.4,243
51,88,0.36,239
52,88,0.4,242
54,88,0.4,243
82,88,0.4,240
83,88,0.35,242
84,88,0.4,242
85,88,0.33,240
95,88,0.4,240
96,88,0.39,240
98,88,0.38,241
99,88,0.39,242
100,88,0.33,241
101,88,0.37,241
102,88,0.34,242
103,88,0.4,241
104,88,0.4,241
105,88,0.4,242
106,88,0.39,241
107,88,0.4,242
108,88,0.36,240
109,88,0.39,241
110,88,0.4,241
111,88,0.4,242
112,88,0.36,242
113,88,0.36,240
114,88,0.4,240
115,88,0.39,238
116,88,0.35,241
118,88,0.35,242
119,88,0.37,241
120,88,0.4,242
121,88,0.37,242
122,88,0.38,241
123,88,0.4,241
130,88,0.36,241
133,88,0.4,241
134,88,0.37,242
137,88,0.4,242
143,88,0.35,241
144,88,0.39,242
146,88,0.4,240
151,88,0.37,239
152,88,0.37,238
153,88,0.4,242
173,88,0.4,239
174,88,0.38,242
175,88,0.4,240
177,88,0.4,241
178,88,0.38,242
179,88,0.37,243
181,88,0.36,243
182,88,0.35,239
183,88,0.38,244
184,88,0.4,240
185,88,0.39,241
186,88,0.36,241
187,88,0.34,240
188,88,0.4,241
189,88,0.37,242
190,88,0.4,241
191,88,0.38,241
192,88,0.36,241
193,88,0.4,242
194,88,0.38,240
195,88,0.37,241
196,88,0.39,241
197,88,0.4,241
198,88,0.34,242
199,88,0.4,241
200,88,0.33,242
201,88,0.4,243
202,88,0.4,242
203,88,0.4,241
204,88,0.37,241
205,88,0.37,239
206,88,0.36,242
207,88,0.4,241
208,88,0.35,240
209,88,0.38,240
210,88,0.4,241
211,88,0.4,244
212,88,0.39,241
213,88,0.4,242
215,88,0.4,242
216,88,0.4,239
217,88,0.4,242
219,88,0.38,242
220,88,0.4,242
221,88,0.34,242
225,88,0.4,240
226,88,0.38,242
227,88,0.38,243
230,88,0.38,241
231,88,0.4,242
233,88,0.39,241
235,88,0.33,242
237,88,0.37,241
246,88,0.37,243
247,88,0.35,243
248,88,0.37,241
251,88,0.39,240
252,88,0.36,242
253,88,0.4,241
254,88,0.34,240
260,88,0.38,240
261,88,0.35,240
262,88,0.36,240
263,88,0.4,241
265,88,0.4,243
270,88,0.35,243
640,88,0.4,238
641,88,0.4,247
642,88,0.35,243
644,88,0.33,241
646,88,0.38,242
647,88,0.4,240
648,88,0.4,240
649,88,0.4,240
650,88,0.4,241
659,88,0.35,240
660,88,0.35,242
661,88,0.36,240
662,88,0.35,240
663,88,0.37,242
664,88,0.38,238
667,88,0.4,242
668,88,0.37,243
669,88,0.4,242
670,88,0.4,240
671,88,0.35,243
672,88,0.34,242
674,88,0.34,242
675,88,0.36,241
676,88,0.4,241
680,88,0.4,239
681,88,0.38,240
684,88,0.4,241
685,88,0.39,242
686,88,0.4,243
688,88,0.38,243
701,88,0.39,240
702,88,0.4,242
703,88,0.4,241
707,88,0.39,241
715,88,0.4,241
716,88,0.38,241
717,88,0.4,247
719,88,0.4,237
725,88,0.39,238
726,88,0.4,239
728,88,0.33,242
729,88,0.34,241
730,88,0.4,241
731,88,0.38,241
743,88,0.4,241
744,88,0.4,238
930,88,0.38,243
934,88,0.4,243
935,88,0.34,241
940,88,0.4,241
944,88,0.35,242
945,88,0.4,242
953,88,0.37,242
955,88,0.4,243
956,88,0.39,242
959,88,0.4,240
961,88,0.37,243
990,88,0.38,240
992,88,0.38,243
993,88,0.38,240
994,88,0.39,241
995,88,0.4,243
996,88,0.4,241
997,88,0.33,242
998,88,0.4,243
999,88,0.39,242
1000,88,0.38,239
1001,88,0.39,240
1002,88,0.39,242
1003,88,0.34,242
1004,88,0.4,243
1005,88,0.34,241
1006,88,0.34,240
1007,88,0.4,241
1008,88,0.38,239
1009,88,0.38,239
1010,88,0.33,241
1011,88,0.38,242
1012,88,0.4,241
1013,88,0.38,241
1014,88,0.4,241
1015,88,0.36,241
1016,88,0.4,241
1017,88,0.4,244
1018,88,0.4,242
1019,88,0.39,238
1020,88,0.37,241
1021,88,0.4,240
1022,88,0.4,240
1023,88,0.35,240
3,89,0.39,241
4,89,0.4,237
14,89,0.4,241
16,89,0.4,240
17,89,0.39,241
18,89,0.34,243
25,89,0.38,242
27,89,0.33,242
28,89,0.4,243
29,89,0.4,237
31,89,0.4,239
32,89,0.4,241
35,89,0.39,240
37,89,0.37,241
38,89,0.34,243
43,89,0.4,241
44,89,0.4,241
80,89,0.35,242
81,89,0.4,242
82,89,0.4,237
83,89,0.4,241
91,89,0.4,244
92,89,0.4,242
95,89,0.4,241
96,89,0.34,240
97,89,0.39,242
98,89,0.37,242
99,89,0.34,242
100,89,0.36,240
101,89,0.36,240
102,89,0.36,241
103,89,0.4,241
104,89,0.34,242
105,89,0.4,243
106,89,0.38,238
107,89,0.4,238
110,89,0.4,239
111,89,0.4,240
113,89,0.4,241
115,89,0.4,241
116,89,0.37,244
118,89,0.37,240
120,89,0.33,244
121,89,0.4,241
165,89,0.4,237
166,89,0.34,241
167,89,0.35,240
169,89,0.4,242
170,89,0.33,241
171,89,0.39,241
172,89,0.4,242
173,89,0.4,241
174,89,0.34,242
175,89,0.4,238
176,89,0.4,241
177,89,0.4,243
179,89,0.4,241
181,89,0.4,240
182,89,0.4,236
184,89,0.4,241
185,89,0.35,240
186,89,0.4,242
187,89,0.38,241
188,89,0.33,240
189,89,0.33,243
190,89,0.4,242
191,89,0.34,241
192,89,0.35,241
193,89,0.33,240
194,89,0.38,241
195,89,0.39,243
196,89,0.35,241
197,89,0.38,242
198,89,0.4,242
199,89,0.4,241
200,89,0.4,241
201,89,0.4,240
202,89,0.38,244
203,89,0.37,241
204,89,0.37,239
207,89,0.37,241
208,89,0.37,240
209,89,0.34,241
210,89,0.37,241
213,89,0.35,240
215,89,0.4,242
217,89,0.37,238
220,89,0.4,239
221,89,0.38,242
247,89,0.4,242
640,89,0.38,242
641,89,0.4,239
642,89,0.37,241
643,89,0.33,238
644,89,0.34,242
645,89,0.4,244
646,89,0.39,242
647,89,0.4,235
649,89,0.4,242
658,89,0.38,241
659,89,0.4,241
660,89,0.4,241
661,89,0.4,240
663,89,0.37,242
664,89,0.34,240
665,89,0.35,241
666,89,0.37,244
670,89,0.4,242
671,89,0.33,241
672,89,0.4,239
673,89,0.39,241
674,89,0.39,245
675,89,0.34,240
676,89,0.4,241
680,89,0.33,239
681,89,0.4,240
684,89,0.36,243
685,89,0.39,240
686,89,0.34,241
687,89,0.34,240
688,89,0.37,240
689,89,0.4,238
690,89,0.38,243
692,89,0.34,240
702,89,0.35,241
704,89,0.34,240
705,89,0.4,240
707,89,0.4,239
708,89,0.36,241
709,89,0.37,242
717,89,0.35,239
718,89,0.37,239
720,89,0.39,241
728,89,0.35,241
729,89,0.4,238
730,89,0.39,239
731,89,0.37,242
732,89,0.35,242
743,89,0.4,240
744,89,0.4,241
922,89,0.37,241
929,89,0.4,243
930,89,0.4,240
933,89,0.35,242
934,89,0.4,241
935,89,0.4,242
940,89,0.39,239
941,89,0.38,240
942,89,0.4,241
945,89,0.36,245
946,89,0.4,242
947,89,0.4,241
948,89,0.35,241
949,89,0.38,241
950,89,0.38,241
951,89,0.34,243
953,89,0.4,242
955,89,0.35,237
956,89,0.4,240
957,89,0.4,240
959,89,0.34,243
960,89,0.35,238
961,89,0.34,241
963,89,0.33,242
965,89,0.36,241
966,89,0.4,240
969,89,0.4,236
970,89,0.38,239
971,89,0.4,241
972,89,0.35,242
974,89,0.34,242
976,89,0.39,243
977,89,0.35,241
978,89,0.4,242
979,89,0.4,240
980,89,0.4,241
981,89,0.34,241
982,89,0.38,241
983,89,0.4,241
984,89,0.36,240
985,89,0.33,242
986,89,0.39,243
987,89,0.4,242
989,89,0.4,239
990,89,0.39,241
991,89,0.4,241
992,89,0.33,242
993,89,0.4,241
994,89,0.4,242
995,89,0.36,240
996,89,0.36,240
997,89,0.36,241
998,89,0.33,240
999,89,0.4,240
1000,89,0.4,241
1001,89,0.4,240
1002,89,0.34,243
1003,89,0.36,241
1004,89,0.33,242
1005,89,0.33,242
1006,89,0.4,242
1007,89,0.38,239
1008,89,0.4,240
1009,89,0.37,242
1010,89,0.35,240
1011,89,0.4,242
1012,89,0.33,241
1013,89,0.4,241
1014,89,0.34,244
1017,89,0.35,244
1023,89,0.36,239
2,90,0.4,242
3,90,0.35,242
4,90,0.4,242
5,90,0.36,241
6,90,0.36,240
11,90,0.4,246
12,90,0.4,241
13,90,0.4,243
14,90,0.38,241
15,90,0.4,240
16,90,0.4,242
17,90,0.4,239
75,90,0.34,242
76,90,0.36,236
77,90,0.4,240
78,90,0.35,243
79,90,0.36,241
80,90,0.39,242
83,90,0.4,242
89,90,0.4,243
90,90,0.4,240
91,90,0.4,241
92,90,0.4,240
93,90,0.4,241
94,90,0.34,242
95,90,0.34,242
96,90,0.36,238
97,90,0.4,241
98,90,0.4,241
99,90,0.4,240
100,90,0.34,238
101,90,0.4,238
110,90,0.4,241
111,90,0.36,241
112,90,0.35,244
117,90,0.4,241
118,90,0.36,240
157,90,0.35,241
158,90,0.34,239
161,90,0.4,239
162,90,0.33,241
163,90,0.4,240
165,90,0.36,239
166,90,0.38,241
167,90,0.39,241
168,90,0.39,244
169,90,0.37,234
170,90,0.4,240
171,90,0.36,241
172,90,0.39,241
173,90,0.4,240
174,90,0.33,241
175,90,0.4,239
176,90,0.4,243
177,90,0.4,242
178,90,0.4,241
180,90,0.4,241
181,90,0.4,242
182,90,0.35,241
183,90,0.38,235
184,90,0.4,238
185,90,0.4,240
187,90,0.4,239
190,90,0.33,242
192,90,0.36,241
193,90,0.39,241
195,90,0.4,239
196,90,0.4,241
200,90,0.37,244
201,90,0.4,238
636,90,0.38,241
638,90,0.36,243
639,90,0.4,241
640,90,0.36,239
642,90,0.36,243
643,90,0.36,239
644,90,0.39,241
645,90,0.36,243
646,90,0.4,241
652,90,0.39,240
653,90,0.33,239
654,90,0.4,241
655,90,0.4,241
658,90,0.4,242
663,90,0.4,242
686,90,0.35,238
687,90,0.35,239
688,90,0.33,239
690,90,0.36,242
691,90,0.35,242
694,90,0.38,244
696,90,0.37,241
697,90,0.38,241
698,90,0.35,241
704,90,0.34,242
705,90,0.4,242
709,90,0.39,240
710,90,0.39,240
711,90,0.4,242
718,90,0.34,240
719,90,0.4,240
729,90,0.35,240
731,90,0.33,243
732,90,0.35,241
733,90,0.37,239
743,90,0.36,238
744,90,0.36,242
916,90,0.37,244
922,90,0.4,240
923,90,0.37,242
924,90,0.37,240
925,90,0.38,241
926,90,0.4,241
927,90,0.4,241
928,90,0.4,240
929,90,0.39,241
930,90,0.4,243
931,90,0.39,241
932,90,0.4,242
933,90,0.4,239
936,90,0.33,241
937,90,0.38,244
939,90,0.4,240
940,90,0.4,243
941,90,0.37,238
945,90,0.37,240
946,90,0.35,240
947,90,0.39,240
948,90,0.4,238
950,90,0.33,239
951,90,0.35,241
952,90,0.4,241
953,90,0.34,240
957,90,0.37,241
958,90,0.4,244
959,90,0.35,242
960,90,0.4,240
961,90,0.4,242
962,90,0.38,239
963,90,0.4,238
964,90,0.4,242
965,90,0.34,241
966,90,0.34,242
967,90,0.4,241
968,90,0.4,242
969,90,0.33,243
970,90,0.39,241
971,90,0.4,241
972,90,0.36,241
974,90,0.4,241
975,90,0.4,241
976,90,0.4,242
977,90,0.4,240
978,90,0.4,241
979,90,0.4,240
980,90,0.4,243
981,90,0.35,241
982,90,0.33,241
983,90,0.36,242
984,90,0.38,240
985,90,0.4,242
986,90,0.4,241
987,90,0.4,241
988,90,0.4,241
989,90,0.4,240
990,90,0.4,241
991,90,0.4,240
992,90,0.4,242
993,90,0.35,241
994,90,0.38,240
995,90,0.4,241
996,90,0.33,241
997,90,0.4,240
998,90,0.39,241
999,90,0.33,242
1000,90,0.38,240
1001,90,0.4,241
1002,90,0.34,242
1003,90,0.4,242
1004,90,0.4,244
1009,90,0.33,242
1,91,0.4,241
2,91,0.34,239
3,91,0.39,239
4,91,0.4,242
5,91,0.4,240
9,91,0.4,243
70,91,0.39,240
71,91,0.35,243
73,91,0.35,242
74,91,0.34,242
75,91,0.4,243
79,91,0.37,240
82,91,0.34,240
83,91,0.38,241
85,91,0.4,240
86,91,0.34,239
87,91,0.4,241
88,91,0.4,241
89,91,0.34,241
90,91,0.37,241
91,91,0.4,241
92,91,0.4,241
93,91,0.4,242
94,91,0.4,240
95,91,0.4,241
97,91,0.37,238
98,91,0.4,239
108,91,0.4,242
109,91,0.4,241
110,91,0.4,242
111,91,0.37,240
112,91,0.38,239
156,91,0.33,244
157,91,0.39,241
158,91,0.4,240
159,91,0.36,239
160,91,0.38,243
161,91,0.4,241
162,91,0.36,240
163,91,0.4,240
165,91,0.33,238
166,91,0.4,240
167,91,0.37,240
168,91,0.37,240
169,91,0.35,240
170,91,0.4,243
171,91,0.35,240
172,91,0.4,241
173,91,0.4,242
174,91,0.36,240
175,91,0.39,239
176,91,0.35,239
177,91,0.4,242
178,91,0.39,240
180,91,0.36,238
181,91,0.4,241
182,91,0.4,241
636,91,0.38,240
637,91,0.4,242
638,91,0.37,237
639,91,0.4,241
640,91,0.38,243
642,91,0.38,239
643,91,0.33,238
648,91,0.4,241
649,91,0.4,240
650,91,0.36,240
652,91,0.4,242
653,91,0.38,240
654,91,0.4,242
655,91,0.4,240
656,91,0.4,241
657,91,0.4,242
658,91,0.38,242
697,91,0.4,241
698,91,0.4,241
699,91,0.35,240
700,91,0.4,242
701,91,0.4,243
709,91,0.34,242
710,91,0.4,238
711,91,0.33,241
713,91,0.38,242
714,91,0.36,242
729,91,0.4,241
730,91,0.4,242
731,91,0.37,240
733,91,0.4,240
744,91,0.4,241
746,91,0.4,242
914,91,0.35,241
915,91,0.4,241
916,91,0.36,242
917,91,0.36,241
918,91,0.35,242
919,91,0.36,241
921,91,0.33,240
924,91,0.35,241
926,91,0.4,243
927,91,0.36,241
931,91,0.4,242
932,91,0.4,242
937,91,0.39,240
945,91,0.38,240
947,91,0.4,240
948,91,0.4,241
950,91,0.4,242
951,91,0.35,240
952,91,0.33,241
953,91,0.4,242
954,91,0.4,240
955,91,0.36,241
956,91,0.4,243
957,91,0.36,243
958,91,0.4,242
959,91,0.36,241
960,91,0.4,243
961,91,0.4,241
962,91,0.38,241
963,91,0.34,243
964,91,0.37,242
965,91,0.36,241
966,91,0.4,242
967,91,0.4,241
968,91,0.4,241
969,91,0.4,242
970,91,0.33,244
971,91,0.4,238
973,91,0.36,238
974,91,0.37,241
975,91,0.4,241
976,91,0.36,241
977,91,0.4,242
979,91,0.35,241
980,91,0.38,242
981,91,0.4,242
982,91,0.33,241
983,91,0.33,241
984,91,0.35,241
985,91,0.4,241
986,91,0.36,241
987,91,0.4,241
988,91,0.39,241
989,91,0.4,241
990,91,0.37,241
991,91,0.34,242
992,91,0.37,241
993,91,0.4,240
994,91,0.4,241
